rank,word,freq,normalised_per_10000_words
1304,wheako,53,1
1304,whutupōro,53,1
1304,will,53,1
1304,yay,53,1
1323,#tāmaki,52,1
1323,#ulearn17,52,1
1323,12,52,1
1323,aitanga,52,1
1323,aroaro,52,1
1323,beautiful,52,1
1323,hao,52,1
1323,hipa,52,1
1323,kaa,52,1
1323,koirā,52,1
1323,nana,52,1
1323,paraire,52,1
1323,purotu,52,1
1323,pāia,52,1
1323,tautohetohe,52,1
1323,tetehi,52,1
1323,ārahi,52,1
1323,ūkaipō,52,1
1341,#hauora,51,1
1341,#mana,51,1
1341,#tumaorimai,51,1
1341,aukati,51,1
1341,awww,51,1
1341,heretaunga,51,1
1341,hey,51,1
1341,kaiārahi,51,1
1341,kuratahi,51,1
1341,kōrerohia,51,1
1341,kōrerorero,51,1
1341,mahuta,51,1
1341,menemene,51,1
1341,pirihimana,51,1
1341,poari,51,1
1341,powhiri,51,1
1341,pūtake,51,1
1341,rarau,51,1
1341,rāwhiti,51,1
1341,taukiri,51,1
1341,thats,51,1
1341,tēhea,51,1
1341,tūī,51,1
1341,uncle,51,1
1341,whakamaua,51,1
1341,whakatane,51,1
1367,#matatini2013,50,0
1367,#nzbfc630,50,0
1367,#tainui,50,0
1367,#tautoko,50,0
1367,aoraki,50,0
1367,kimihia,50,0
1367,kōkiri,50,0
1367,mataki,50,0
1367,mihinga,50,0
1367,ngāwari,50,0
1367,paraone,50,0
1367,parāoa,50,0
1367,pirimia,50,0
1367,rewa,50,0
1367,tiro,50,0
1367,tito,50,0
1367,toko,50,0
1367,wairarapa,50,0
1367,whaanau,50,0
1367,whakamarama,50,0
1367,whakamaumahara,50,0
1367,whakamātau,50,0
1367,whakatipu,50,0
1367,whanaungatanga,50,0
1367,ārai,50,0
1392,2012,49,0
1392,30,49,0
1392,9,49,0
1392,hauraki,49,0
1392,haurua,49,0
1392,hōnore,49,0
1392,koorero,49,0
1392,ngētehi,49,0
1392,porirua,49,0
1392,poti,49,0
1392,puehu,49,0
1392,puka,49,0
1392,putanga,49,0
1392,rob,49,0
1392,ropu,49,0
1392,rātū,49,0
1392,sunday,49,0
1392,taiohi,49,0
1392,tonutia,49,0
1392,wairoa,49,0
1392,what,49,0
1392,wīwī,49,0
1414,#aroha,48,0
1414,#kupuhou,48,0
1414,have,48,0
1414,horahia,48,0
1414,hū,48,0
1414,jim,48,0
1414,kaenga,48,0
1414,kake,48,0
1414,kee,48,0
1414,kohinga,48,0
1414,kounga,48,0
1414,kākano,48,0
1414,parihaka,48,0
1414,rarawa,48,0
1414,tuangahuru,48,0
1414,whakataa,48,0
1430,#gigatownpor,47,0
1430,angitu,47,0
1430,arahi,47,0
1430,hāpori,47,0
1430,kaute,47,0
1430,kuhu,47,0
1430,maaori,47,0
1430,meke,47,0
1430,mōna,47,0
1430,naumai,47,0
1430,penei,47,0
1430,pōtae,47,0
1430,rae,47,0
1430,rito,47,0
1430,time,47,0
1430,tēpu,47,0
1430,whakapai,47,0
1430,whakatō,47,0
1448,#mmedventure,46,0
1448,#ākinatereo,46,0
1448,ahurea,46,0
1448,anahe,46,0
1448,anoo,46,0
1448,apōpō,46,0
1448,hauiti,46,0
1448,hoiho,46,0
1448,kakano,46,0
1448,koura,46,0
1448,ngōku,46,0
1448,pakipūmeka,46,0
1448,puawai,46,0
1448,rawiri,46,0
1448,ruma,46,0
1448,runanga,46,0
1448,rēhita,46,0
1448,taima,46,0
1448,tamahine,46,0
1448,tei,46,0
1448,tima,46,0
1448,toitu,46,0
1448,tāwhirimātea,46,0
1448,yes,46,0
1472,#hangarau,45,0
1472,#indigenous,45,0
1472,#matatini2015,45,0
1472,#mātauranga,45,0
1472,#ulearn13,45,0
1472,#waitaha,45,0
1472,hiamo,45,0
1472,maimai,45,0
1472,māngere,45,0
1472,māramatanga,45,0
1472,pania,45,0
1472,papatūānuku,45,0
1472,rongoa,45,0
1472,rōpu,45,0
1472,shane,45,0
1472,tapuwae,45,0
1472,tiakarete,45,0
1472,tuita,45,0
1472,tētai,45,0
1472,ure,45,0
1472,wepua,45,0
1472,whakaihuwaka,45,0
1472,wiremu,45,0
1472,woohoo,45,0
1496,#haka,44,0
1496,#nethui,44,0
1496,#newzealand,44,0
1496,#tkkrm2016,44,0
1496,#waikato,44,0
1496,#waitangi,44,0
1496,anahera,44,0
1496,haurangi,44,0
1496,hmmm,44,0
1496,hoariri,44,0
1496,huihuinga,44,0
1496,hōngongoi,44,0
1496,karawhiu,44,0
1496,marangai,44,0
1496,maui,44,0
1496,mimiti,44,0
1496,mātāwai,44,0
1496,pūkoro,44,0
1496,ruatoki,44,0
1496,rōreka,44,0
1496,ttahi,44,0
1496,tuahiwi,44,0
1496,tūhono,44,0
1496,waiora,44,0
1496,whāiti,44,0
1496,āporo,44,0
1496,ōtepoti,44,0
1523,#kiaoratereo,43,0
1523,10:00,43,0
1523,kereru,43,0
1523,kōnae,43,0
1523,mete,43,0
1523,mihia,43,0
1523,miriona,43,0
1523,mānuka,43,0
1523,nōu,43,0
1523,orite,43,0
1523,paora,43,0
1523,puke,43,0
1523,purea,43,0
1523,rama,43,0
1523,rangimārie,43,0
1523,rarotonga,43,0
1523,taatou,43,0
1523,teko,43,0
1523,tumu,43,0
1523,tūkino,43,0
1523,whakahīhī,43,0
1544,#mihinare,42,0
1544,#open17,42,0
1544,app,42,0
1544,autaia,42,0
1544,awanuiārangi,42,0
1544,gig,42,0
1544,hirahira,42,0
1544,hopu,42,0
1544,horo,42,0
1544,hēki,42,0
1544,kakahu,42,0
1544,kakariki,42,0
1544,māna,42,0
1544,nōna,42,0
1544,ohooho,42,0
1544,pere,42,0
1544,pia,42,0
1544,piro,42,0
1544,ranga,42,0
1544,raranga,42,0
1544,tēnēi,42,0
1544,tōmuri,42,0
1544,was,42,0
1567,#ktk,41,0
1567,#kōrero,41,0
1567,#manamoana,41,0
1567,aw,41,0
1567,hangaia,41,0
1567,hawaii,41,0
1567,hemi,41,0
1567,hinu,41,0
1567,hātakēhi,41,0
1567,kauae,41,0
1567,kona,41,0
1567,mangere,41,0
1567,maru,41,0
1567,mhio,41,0
1567,pene,41,0
1567,poihākena,41,0
1567,takitini,41,0
1567,teka,41,0
1567,trust,41,0
1567,waina,41,0
1567,wainene,41,0
1567,wau,41,0
1567,whakarewa,41,0
1567,whakatakoto,41,0
1567,ēnā,41,0
1592,#blacklivesmatter,40,0
1592,#ingoamāori,40,0
1592,#kiakaha,40,0
1592,about,40,0
1592,hori,40,0
1592,huruhuru,40,0
1592,hītori,40,0
1592,io,40,0
1592,kaka,40,0
1592,karekau,40,0
1592,kohu,40,0
1592,kuru,40,0
1592,live,40,0
1592,moutere,40,0
1592,mākū,40,0
1592,naianei,40,0
1592,ngoikore,40,0
1592,noku,40,0
1592,pena,40,0
1592,pūtaiao,40,0
1592,taunga,40,0
1592,tio,40,0
1592,tuawhā,40,0
1592,tuohu,40,0
1592,tōtika,40,0
1592,whakaharahara,40,0
1592,whakaheke,40,0
1592,āke,40,0
1620,#reo,39,0
1620,#tekuraroa,39,0
1620,aotea,39,0
1620,blog,39,0
1620,im,39,0
1620,learning,39,0
1620,man,39,0
1620,muramura,39,0
1620,muriwai,39,0
1620,naku,39,0
1620,next,39,0
1620,oo,39,0
1620,paepae,39,0
1620,poaka,39,0
1620,tuarima,39,0
1620,tīmoti,39,0
1620,whakakaha,39,0
1620,whātua,39,0
1620,whū,39,0
1620,williams,39,0
1620,wini,39,0
1641,#haumireo,38,0
1641,#huarere,38,0
1641,#otautahi,38,0
1641,awatea,38,0
1641,ee,38,0
1641,harawira,38,0
1641,hohonu,38,0
1641,home,38,0
1641,hurō,38,0
1641,hīkaka,38,0
1641,jones,38,0
1641,koanga,38,0
1641,konā,38,0
1641,koromatua,38,0
1641,make,38,0
1641,mura,38,0
1641,namunamuā,38,0
1641,pu,38,0
1641,taa,38,0
1641,tahiti,38,0
1641,taiki,38,0
1641,tohe,38,0
1641,tāonga,38,0
1641,waku,38,0
1641,wharenui,38,0
1666,#els15,37,0
1666,#manawahine,37,0
1666,#trailrunning,37,0
1666,#whakapapa,37,0
1666,100,37,0
1666,20,37,0
1666,30pm,37,0
1666,hahahaha,37,0
1666,hira,37,0
1666,how,37,0
1666,ian,37,0
1666,kauwhau,37,0
1666,kohi,37,0
1666,korerotia,37,0
1666,ku,37,0
1666,kuku,37,0
1666,mapihi,37,0
1666,maroke,37,0
1666,meka,37,0
1666,mihinui,37,0
1666,ngoi,37,0
1666,nu,37,0
1666,pupuhi,37,0
1666,pōhiri,37,0
1666,rīwai,37,0
1666,tipene,37,0
1666,tokotoru,37,0
1666,tonoa,37,0
1666,turangawaewae,37,0
1666,tāwāhi,37,0
1666,tūrangawaewae,37,0
1666,tūwhera,37,0
1666,whakahau,37,0
1666,whakakotahi,37,0
1666,whatua,37,0
1666,work,37,0
1702,ama,36,0
1702,but,36,0
1702,chris,36,0
1702,ehoa,36,0
1702,first,36,0
1702,hawaiki,36,0
1702,hāmoa,36,0
1702,karapu,36,0
1702,kāri,36,0
1702,kētia,36,0
1702,kīia,36,0
1702,kūmara,36,0
1702,maitai,36,0
1702,makau,36,0
1702,miniti,36,0
1702,moku,36,0
1702,much,36,0
1702,muia,36,0
1702,oi,36,0
1702,ok,36,0
1702,ooh,36,0
1702,puoro,36,0
1702,teia,36,0
1702,tirotiro,36,0
1702,tāhau,36,0
1702,whanake,36,0
1702,youre,36,0
1702,ākona,36,0
1730,#akochatnz,35,0
1730,#nzpol,35,0
1730,#wakahuia,35,0
1730,ahuriri,35,0
1730,congrats,35,0
1730,ei,35,0
1730,google,35,0
1730,hikaka,35,0
1730,hmm,35,0
1730,hoamahi,35,0
1730,hotuhotu,35,0
1730,huihui,35,0
1730,huringa,35,0
1730,ihumātao,35,0
1730,ingarangi,35,0
1730,kapai,35,0
1730,korikori,35,0
1730,kotou,35,0
1730,mōkai,35,0
1730,opotiki,35,0
1730,pari,35,0
1730,puea,35,0
1730,puia,35,0
1730,pumau,35,0
1730,pātuhi,35,0
1730,rawhiti,35,0
1730,ringaringa,35,0
1730,taangata,35,0
1730,takaro,35,0
1730,tamanui,35,0
1730,television,35,0
1730,tia,35,0
1730,toitū,35,0
1730,tāra,35,0
1730,tītī,35,0
1730,tōnā,35,0
1730,waimārie,35,0
1730,wetiweti,35,0
1730,whainga,35,0
1730,whakatinana,35,0
1730,youtube,35,0
1730,ōtaki,35,0
1772,#kiakahatereomaori,34,0
1772,#rotorua,34,0
1772,#te,34,0
1772,#trotk16,34,0
1772,11,34,0
1772,ah,34,0
1772,am,34,0
1772,angaanga,34,0
1772,h,34,0
1772,hangareka,34,0
1772,hekenga,34,0
1772,kapo,34,0
1772,karaiti,34,0
1772,kihi,34,0
1772,koroneihana,34,0
1772,kākā,34,0
1772,like,34,0
1772,matarae,34,0
1772,nona,34,0
1772,pakiwaitara,34,0
1772,parai,34,0
1772,peeni,34,0
1772,pupuri,34,0
1772,puru,34,0
1772,pōhara,34,0
1772,raraunga,34,0
1772,ratonga,34,0
1772,rongowhakaata,34,0
1772,ruakere,34,0
1772,rūma,34,0
1772,tarau,34,0
1772,tautono,34,0
1772,teenaa,34,0
1772,turi,34,0
1772,tv,34,0
1772,video,34,0
1772,waiariki,34,0
1772,wairau,34,0
1772,waiwai,34,0
1772,walker,34,0
1772,watea,34,0
1772,whakahou,34,0
1772,whakamātautau,34,0
1772,whakapiki,34,0
1772,whakatōhea,34,0
1772,whatumanawa,34,0
1772,whiriwhiri,34,0
1772,ā-ipurangi,34,0
1772,āhei,34,0
1772,ātea,34,0
1772,ōpango,34,0
1823,#akopanuku,33,0
1823,#bfc630nz,33,0
1823,#huiatau16,33,0
1823,#matatini,33,0
1823,#māorilanguageweek,33,0
1823,#pūtaringamotu,33,0
1823,#rahika,33,0
1823,#taranaki,33,0
1823,#tāmakimakaurau,33,0
1823,14,33,0
1823,ahatia,33,0
1823,brother,33,0
1823,cool,33,0
1823,iramutu,33,0
1823,jack,33,0
1823,joe,33,0
1823,kawakawa,33,0
1823,kawana,33,0
1823,maringi,33,0
1823,moatarau,33,0
1823,orana,33,0
1823,pasifika,33,0
1823,piripi,33,0
1823,poitarawhiti,33,0
1823,pomarie,33,0
1823,purapura,33,0
1823,pānga,33,0
1823,pūmau,33,0
1823,rangirua,33,0
1823,rapa,33,0
1823,raupā,33,0
1823,takahia,33,0
1823,takatū,33,0
1823,tangohia,33,0
1823,taraiwa,33,0
1823,tereina,33,0
1823,tuakiri,33,0
1823,tātahi,33,0
1823,tīkiti,33,0
1823,waitī,33,0
1823,whakamiha,33,0
1823,whakamāoritanga,33,0
1823,whakaoti,33,0
1823,whangarei,33,0
1823,whiro,33,0
1823,ūpoko,33,0
1869,#hangaraumatihiko,32,0
1869,#karakia,32,0
1869,#manaakitanga,32,0
1869,aerani,32,0
1869,ahei,32,0
1869,amorangi,32,0
1869,atamai,32,0
1869,eru,32,0
1869,haratua,32,0
1869,hehehe,32,0
1869,hoea,32,0
1869,horekau,32,0
1869,kaihautū,32,0
1869,kaitono,32,0
1869,kaiwhakataki,32,0
1869,keri,32,0
1869,manukura,32,0
1869,moo,32,0
1869,mōteatea,32,0
1869,omg,32,0
1869,papaioea,32,0
1869,pepe,32,0
1869,poutūterangi,32,0
1869,pākeha,32,0
1869,pātaka,32,0
1869,pōhi,32,0
1869,pūnaha,32,0
1869,ratana,32,0
1869,rotarota,32,0
1869,ruru,32,0
1869,scotty,32,0
1869,stacey,32,0
1869,tango,32,0
1869,thank,32,0
1869,titi,32,0
1869,tonight,32,0
1869,uira,32,0
1869,whakawhiwhia,32,0
1869,whāngārā,32,0
1869,ā-rohe,32,0
1909,#tamararo,31,0
1909,15,31,0
1909,aianei,31,0
1909,back,31,0
1909,brown,31,0
1909,core,31,0
1909,festival,31,0
1909,has,31,0
1909,hohepa,31,0
1909,hokohoko,31,0
1909,hōia,31,0
1909,inapo,31,0
1909,inumia,31,0
1909,kikorangi,31,0
1909,kiore,31,0
1909,konohete,31,0
1909,kupe,31,0
1909,kōwhai,31,0
1909,mahaki,31,0
1909,manuka,31,0
1909,maramatanga,31,0
1909,marau,31,0
1909,media,31,0
1909,mārō,31,0
1909,pohiri,31,0
1909,purei,31,0
1909,rereke,31,0
1909,rewi,31,0
1909,rongomai,31,0
1909,takiwā,31,0
1909,terenga,31,0
1909,tohora,31,0
1909,tohua,31,0
1909,tāhuhu,31,0
1909,tīkina,31,0
1909,tūwharetoa,31,0
1909,utua,31,0
1909,w3,31,0
1909,waaka,31,0
1909,waiapu,31,0
1909,wawe,31,0
1909,whaikōrero,31,0
1909,whakama,31,0
1909,whakaohooho,31,0
1909,īmēra,31,0
1954,#cla_nz,30,0
1954,#hakanation,30,0
1954,#kai,30,0
1954,#librarianstyle,30,0
1954,#ootd,30,0
1954,#tewiki,30,0
1954,#ulearn12,30,0
1954,25,30,0
1954,ako-e,30,0
1954,amazing,30,0
1954,arai,30,0
1954,auaha,30,0
1954,awards,30,0
1954,giga,30,0
1954,haunga,30,0
1954,heres,30,0
1954,hikitia,30,0
1954,hoia,30,0
1954,hond,30,0
1954,hopo,30,0
1954,ingarihi,30,0
1954,kamo,30,0
1954,kararehe,30,0
1954,kiia,30,0
1954,kokiri,30,0
1954,kupenga,30,0
1954,kōpae,30,0
1954,mane,30,0
1954,manuia,30,0
1954,matapihi,30,0
1954,mauka,30,0
1954,may,30,0
1954,meitaki,30,0
1954,mori,30,0
1954,nationals,30,0
1954,ngawari,30,0
1954,panekiretanga,30,0
1954,panuku,30,0
1954,papai,30,0
1954,pirongia,30,0
1954,pokea,30,0
1954,poukai,30,0
1954,raupatu,30,0
1954,ro,30,0
1954,rumaki,30,0
1954,rāngi,30,0
1954,taiaha,30,0
1954,tauhou,30,0
1954,teena,30,0
1954,teihana,30,0
1954,tūhonotia,30,0
1954,uenuku,30,0
1954,whae,30,0
1954,whakahihi,30,0
1954,whakamoemiti,30,0
1954,whakarewatanga,30,0
1954,whakatohea,30,0
1954,whakatoi,30,0
1954,whakatu,30,0
1954,whangara,30,0
1954,ā-iwi,30,0
1954,ūana,30,0
2016,#massey,29,0
2016,#matatini2019,29,0
2016,#pukana,29,0
2016,#waiatamai,29,0
2016,anzac,29,0
2016,auraki,29,0
2016,dm,29,0
2016,hangai,29,0
2016,hōhonu,29,0
2016,imaori,29,0
2016,irāmutu,29,0
2016,kakama,29,0
2016,kiwaha,29,0
2016,kourua,29,0
2016,ktahi,29,0
2016,kōti,29,0
2016,learn,29,0
2016,manea,29,0
2016,mohi,29,0
2016,māhaki,29,0
2016,mōwai,29,0
2016,ngākaunui,29,0
2016,oneone,29,0
2016,paa,29,0
2016,paihikara,29,0
2016,panoni,29,0
2016,paul,29,0
2016,pihopa,29,0
2016,porangi,29,0
2016,poutini,29,0
2016,pīnakitanga,29,0
2016,pūrākau,29,0
2016,ratapu,29,0
2016,regionals,29,0
2016,see,29,0
2016,sis,29,0
2016,smith,29,0
2016,tahua,29,0
2016,tangihia,29,0
2016,taunaki,29,0
2016,taurikura,29,0
2016,timoti,29,0
2016,tumekefm,29,0
2016,twoa,29,0
2016,tāpiri,29,0
2016,tīhei,29,0
2016,tūmeke,29,0
2016,uawa,29,0
2016,urewera,29,0
2016,w2,29,0
2016,wetahi,29,0
2016,whakamahuki,29,0
2016,whakamānawa,29,0
2016,whakapūmau,29,0
2016,whangai,29,0
2016,wharehuia,29,0
2016,who,29,0
2016,whāea,29,0
2074,#reokahika,28,0
2074,#tematatini2013,28,0
2074,#whakarongomai,28,0
2074,13,28,0
2074,21,28,0
2074,ahea,28,0
2074,also,28,0
2074,ate,28,0
2074,haahi,28,0
2074,hard,28,0
2074,hare,28,0
2074,hikina,28,0
2074,huānga,28,0
2074,kahui,28,0
2074,kaimoana,28,0
2074,kaitiakitanga,28,0
2074,kaiwhiringa,28,0
2074,kapiti,28,0
2074,karawhuia,28,0
2074,katoatia,28,0
2074,kori,28,0
2074,kororia,28,0
2074,kāwhia,28,0
2074,marautanga,28,0
2074,maringanui,28,0
2074,matanga,28,0
2074,niu,28,0
2074,noaiho,28,0
2074,otepoti,28,0
2074,pakipaki,28,0
2074,pipiri,28,0
2074,piringa,28,0
2074,pooti,28,0
2074,proud,28,0
2074,pōrangi,28,0
2074,rea,28,0
2074,ria,28,0
2074,tamatea,28,0
2074,taukuri,28,0
2074,team,28,0
2074,tūohu,28,0
2074,very,28,0
2074,vs,28,0
2074,ware,28,0
2074,wehenga,28,0
2074,whakakitenga,28,0
2074,whakamāoritia,28,0
2074,whakawhanaungatanga,28,0
2074,whara,28,0
2074,ākina,28,0
2074,āo,28,0
2125,#gigatownnsn,27,0
2125,#kotahitanga,27,0
2125,#marae,27,0
2125,#pepeha,27,0
2125,#tereomatahīapo,27,0
2125,aio,27,0
2125,apakura,27,0
2125,apirana,27,0
2125,awe,27,0
2125,aye,27,0
2125,bay,27,0
2125,challenge,27,0
2125,erima,27,0
2125,eruera,27,0
2125,haina,27,0
2125,herehere,27,0
2125,hokowhitu,27,0
2125,horomia,27,0
2125,if,27,0
2125,ipu,27,0
2125,kaihanga,27,0
2125,kaikohe,27,0
2125,kelly,27,0
2125,kirihou,27,0
2125,kuputaka,27,0
2125,kōtuku,27,0
2125,kōwhiringa,27,0
2125,maisey,27,0
2125,matakuikui,27,0
2125,matangi,27,0
2125,muriwhenua,27,0
2125,māoritanga,27,0
2125,mīti,27,0
2125,mōhiotanga,27,0
2125,mōmona,27,0
2125,ngahuru,27,0
2125,nice,27,0
2125,nāianei,27,0
2125,oooo,27,0
2125,paraoa,27,0
2125,pare,27,0
2125,pehana,27,0
2125,pitopito,27,0
2125,radio,27,0
2125,rahui,27,0
2125,rakiraki,27,0
2125,rehua,27,0
2125,reorua,27,0
2125,rino,27,0
2125,takuta,27,0
2125,tautokona,27,0
2125,tiaho,27,0
2125,turu,27,0
2125,tuwharetoa,27,0
2125,tūnga,27,0
2125,wh,27,0
2125,whaitiri,27,0
2125,whaka,27,0
2125,whakamihi,27,0
2125,whakata,27,0
2125,whakatata,27,0
2125,whakataunga,27,0
2125,whakawātea,27,0
2125,wharewaka,27,0
2125,whiwhinga,27,0
2125,whāngaihia,27,0
2125,xoxo,27,0
2192,#eqnz,26,0
2192,#kirikiriroa,26,0
2192,#koroneihana,26,0
2192,#twoa,26,0
2192,#wahinetoa,26,0
2192,aupikitanga,26,0
2192,awangawanga,26,0
2192,bill,26,0
2192,haa,26,0
2192,hakinakina,26,0
2192,haria,26,0
2192,hokia,26,0
2192,humarie,26,0
2192,ii,26,0
2192,kaitaia,26,0
2192,koke,26,0
2192,manurewa,26,0
2192,manuwhiri,26,0
2192,mao,26,0
2192,morning,26,0
2192,mātāmua,26,0
2192,mātārae,26,0
2192,nanaia,26,0
2192,nehe,26,0
2192,nāia,26,0
2192,paipa,26,0
2192,paipera,26,0
2192,pohara,26,0
2192,poia,26,0
2192,post,26,0
2192,potiki,26,0
2192,putu,26,0
2192,raho,26,0
2192,ruku,26,0
2192,takutai,26,0
2192,there,26,0
2192,tohatoha,26,0
2192,torangapu,26,0
2192,tuihono,26,0
2192,us,26,0
2192,watch,26,0
2192,were,26,0
2192,wetereo,26,0
2192,whaikorero,26,0
2192,whakarewahia,26,0
2192,whakataka,26,0
2192,whānaunga,26,0
2192,ōkawa,26,0
2192,ōrākei,26,0
2241,#iwi,25,0
2241,#manukōrero14,25,0
2241,#matatini2017,25,0
2241,#tainuiwaka,25,0
2241,#whakanuia,25,0
2241,#whakanuiatereomaori,25,0
2241,2020,25,0
2241,arotake,25,0
2241,auckland,25,0
2241,awakairangi,25,0
2241,aē,25,0
2241,cafe,25,0
2241,can,25,0
2241,dave,25,0
2241,do,25,0
2241,epetoma,25,0
2241,flavell,25,0
2241,guyon,25,0
2241,hamilton,25,0
2241,hiahiatia,25,0
2241,hineraumati,25,0
2241,hopukina,25,0
2241,horoia,25,0
2241,horouta,25,0
2241,hākari,25,0
2241,hākoakoa,25,0
2241,kani,25,0
2241,korekore,25,0
2241,kotuku,25,0
2241,kowhiringa,25,0
2241,kīhai,25,0
2241,kōtahi,25,0
2241,mahunga,25,0
2241,manukau,25,0
2241,motokā,25,0
2241,mātaatua,25,0
2241,mātakihia,25,0
2241,naa,25,0
2241,pipi,25,0
2241,please,25,0
2241,pononga,25,0
2241,puni,25,0
2241,puāwaitanga,25,0
2241,pānia,25,0
2241,rangitaiki,25,0
2241,rauna,25,0
2241,rātana,25,0
2241,tawhirimatea,25,0
2241,tweets,25,0
2241,tēwhea,25,0
2241,w1,25,0
2241,waipuke,25,0
2241,whakaarohia,25,0
2241,whakamahara,25,0
2241,whakatere,25,0
2241,whakatinanatanga,25,0
2241,whakatupu,25,0
2241,win,25,0
2241,year,25,0
2300,#ataahua,24,0
2300,#gigatowndunedin,24,0
2300,#kaikōrero,24,0
2300,#manawhenua,24,0
2300,#maniapoto,24,0
2300,#tearawa,24,0
2300,18,24,0
2300,50,24,0
2300,19:00,24,0
2300,aere,24,0
2300,akoako,24,0
2300,anaru,24,0
2300,areare,24,0
2300,arohaina,24,0
2300,auahi,24,0
2300,girl,24,0
2300,haumātakataka,24,0
2300,heoti,24,0
2300,hihiko,24,0
2300,hina,24,0
2300,hki,24,0
2300,huhua,24,0
2300,hāora,24,0
2300,hēmi,24,0
2300,hūmārie,24,0
2300,kaiarahi,24,0
2300,kaipara,24,0
2300,kauri,24,0
2300,kawhia,24,0
2300,kiingi,24,0
2300,kāwhe,24,0
2300,kōanga,24,0
2300,maihi,24,0
2300,makere,24,0
2300,mihinare,24,0
2300,moerewa,24,0
2300,māma,24,0
2300,mōrehu,24,0
2300,nehu,24,0
2300,nekeneke,24,0
2300,paru,24,0
2300,puāwai,24,0
2300,pāpa,24,0
2300,pōro,24,0
2300,pūrere,24,0
2300,rapua,24,0
2300,rikarika,24,0
2300,taane,24,0
2300,tahau,24,0
2300,takurua,24,0
2300,tauke,24,0
2300,tautohe,24,0
2300,teie,24,0
2300,tioriori,24,0
2300,tongariro,24,0
2300,tuu,24,0
2300,two,24,0
2300,tūāpapa,24,0
2300,wakarererangi,24,0
2300,wananei,24,0
2300,werawera,24,0
2300,whaiwhai,24,0
2300,whakamāramatanga,24,0
2300,whakapiri,24,0
2300,whakawhanake,24,0
2300,whiria,24,0
2300,words,24,0
2300,āio,24,0
2300,āue,24,0
2369,#ce14,23,0
2369,#edtechteam,23,0
2369,#ironmāori,23,0
2369,#kupu,23,0
2369,#māorihi,23,0
2369,#rangatira,23,0
2369,#rauemi,23,0
2369,#whakapono,23,0
2369,16,23,0
2369,24,23,0
2369,akohia,23,0
2369,arahina,23,0
2369,awwww,23,0
2369,celebrate,23,0
2369,celebrating,23,0
2369,doitz,23,0
2369,ena,23,0
2369,friendly,23,0
2369,huirangi,23,0
2369,huru,23,0
2369,kaihaka,23,0
2369,kaihoe,23,0
2369,kaitākaro,23,0
2369,karahipi,23,0
2369,kawerau,23,0
2369,know,23,0
2369,koka,23,0
2369,kāretu,23,0
2369,kātoa,23,0
2369,kōkō,23,0
2369,kōura,23,0
2369,mangatawhiri,23,0
2369,manā,23,0
2369,mark,23,0
2369,maungawhau,23,0
2369,mclean,23,0
2369,mihimihi,23,0
2369,mike,23,0
2369,miss,23,0
2369,moananui,23,0
2369,mokai,23,0
2369,muka,23,0
2369,mātao,23,0
2369,nōta,23,0
2369,off,23,0
2369,ohu,23,0
2369,okea,23,0
2369,ooo,23,0
2369,otinga,23,0
2369,pahure,23,0
2369,paikea,23,0
2369,panana,23,0
2369,papaki,23,0
2369,pati,23,0
2369,peke,23,0
2369,pukehinahina,23,0
2369,punua,23,0
2369,pīnati,23,0
2369,rahoroi,23,0
2369,ramere,23,0
2369,rangitoto,23,0
2369,rerekētanga,23,0
2369,right,23,0
2369,rirerire,23,0
2369,ruatahuna,23,0
2369,sam,23,0
2369,taiatea,23,0
2369,taiea,23,0
2369,taiopenga,23,0
2369,tamanuiterā,23,0
2369,tao,23,0
2369,tapa,23,0
2369,tarai,23,0
2369,tariana,23,0
2369,tehea,23,0
2369,tiare,23,0
2369,tiriata,23,0
2369,tuari,23,0
2369,tuākana,23,0
2369,waipapa,23,0
2369,whakaara,23,0
2369,whakamahana,23,0
2369,whakamahinga,23,0
2369,whakapaipai,23,0
2369,whakapāha,23,0
2369,whatukura,23,0
2369,whoop,23,0
2369,whuu,23,0
2369,wiwi,23,0
2369,wāina,23,0
2369,ārama,23,0
2460,#akoe,22,0
2460,#allblacks,22,0
2460,#cenz,22,0
2460,#keepinitreo,22,0
2460,#kiwaha,22,0
2460,#temaika,22,0
2460,#toa,22,0
2460,#waikatotainui,22,0
2460,anamata,22,0
2460,aru,22,0
2460,awamutu,22,0
2460,cuzzy,22,0
2460,david,22,0
2460,free,22,0
2460,haggis,22,0
2460,hauā,22,0
2460,hirini,22,0
2460,hotdog,22,0
